"","TP","Site","Transect_ID","PQ","Category","Total_cover"
"26558","March_2020","EB","EB03","5","Pocilloporidae",0
"26559","March_2020","EB","EB03","5","Porites",0
"26560","March_2020","EB","EB03","5","Red Turf",43
"26561","March_2020","EB","EB03","5","Rubble and Rock",0
"26562","March_2020","EB","EB03","5","Sand",20
"26563","March_2020","EB","EB03","6","Acanthastrea",0
"26564","March_2020","EB","EB03","6","Black Turf",1
"26565","March_2020","EB","EB03","6","Branching Acropora",0
"26566","March_2020","EB","EB03","6","Encrusting Montipora",0
"26567","March_2020","EB","EB03","6","Goniopora",0
"26568","March_2020","EB","EB03","6","Green Turf",0
"26569","March_2020","EB","EB03","6","Macroalgae",14
"26570","March_2020","EB","EB03","6","Other",0
"26571","March_2020","EB","EB03","6","Other Turf",0
"26572","March_2020","EB","EB03","6","Other benthic invertebrates",0
"26573","March_2020","EB","EB03","6","Other hard coral",0
"26574","March_2020","EB","EB03","6","Plating Acropora",0
"26575","March_2020","EB","EB03","6","Plating Montipora",0
"26576","March_2020","EB","EB03","6","Platygyra",0
"26577","March_2020","EB","EB03","6","Pocilloporidae",0
"26578","March_2020","EB","EB03","6","Porites",0
"26579","March_2020","EB","EB03","6","Red Turf",53
"26580","March_2020","EB","EB03","6","Rubble and Rock",1
"26581","March_2020","EB","EB03","6","Sand",31
"26582","March_2020","EB","EB03","7","Acanthastrea",0
"26583","March_2020","EB","EB03","7","Black Turf",1
"26584","March_2020","EB","EB03","7","Branching Acropora",1
"26585","March_2020","EB","EB03","7","Encrusting Montipora",0
"26586","March_2020","EB","EB03","7","Goniopora",0
"26587","March_2020","EB","EB03","7","Green Turf",1
"26588","March_2020","EB","EB03","7","Macroalgae",5
"26589","March_2020","EB","EB03","7","Other",0
"26590","March_2020","EB","EB03","7","Other Turf",0
"26591","March_2020","EB","EB03","7","Other benthic invertebrates",4
"26592","March_2020","EB","EB03","7","Other hard coral",0
"26593","March_2020","EB","EB03","7","Plating Acropora",43
"26594","March_2020","EB","EB03","7","Plating Montipora",0
"26595","March_2020","EB","EB03","7","Platygyra",7
"26596","March_2020","EB","EB03","7","Pocilloporidae",0
"26597","March_2020","EB","EB03","7","Porites",3
"26598","March_2020","EB","EB03","7","Red Turf",30
"26599","March_2020","EB","EB03","7","Rubble and Rock",0
"26600","March_2020","EB","EB03","7","Sand",5
"26601","March_2020","EB","EB03","8","Acanthastrea",0
"26602","March_2020","EB","EB03","8","Black Turf",0
"26603","March_2020","EB","EB03","8","Branching Acropora",0
"26604","March_2020","EB","EB03","8","Encrusting Montipora",69
"26605","March_2020","EB","EB03","8","Goniopora",0
"26606","March_2020","EB","EB03","8","Green Turf",1
"26607","March_2020","EB","EB03","8","Macroalgae",9
"26608","March_2020","EB","EB03","8","Other",0
"26609","March_2020","EB","EB03","8","Other Turf",2
"26610","March_2020","EB","EB03","8","Other benthic invertebrates",0
"26611","March_2020","EB","EB03","8","Other hard coral",0
"26612","March_2020","EB","EB03","8","Plating Acropora",3
"26613","March_2020","EB","EB03","8","Plating Montipora",3
"26614","March_2020","EB","EB03","8","Platygyra",0
"26615","March_2020","EB","EB03","8","Pocilloporidae",0
"26616","March_2020","EB","EB03","8","Porites",0
"26617","March_2020","EB","EB03","8","Red Turf",9
"26618","March_2020","EB","EB03","8","Rubble and Rock",0
"26619","March_2020","EB","EB03","8","Sand",4
"26620","March_2020","EB","EB03","9","Acanthastrea",0
"26621","March_2020","EB","EB03","9","Black Turf",0
"26622","March_2020","EB","EB03","9","Branching Acropora",0
"26623","March_2020","EB","EB03","9","Encrusting Montipora",12
"26624","March_2020","EB","EB03","9","Goniopora",0
"26625","March_2020","EB","EB03","9","Green Turf",6
"26626","March_2020","EB","EB03","9","Macroalgae",36
"26627","March_2020","EB","EB03","9","Other",0
"26628","March_2020","EB","EB03","9","Other Turf",1
"26629","March_2020","EB","EB03","9","Other benthic invertebrates",0
"26630","March_2020","EB","EB03","9","Other hard coral",0
"26631","March_2020","EB","EB03","9","Plating Acropora",0
"26632","March_2020","EB","EB03","9","Plating Montipora",14
"26633","March_2020","EB","EB03","9","Platygyra",0
"26634","March_2020","EB","EB03","9","Pocilloporidae",0
"26635","March_2020","EB","EB03","9","Porites",0
"26636","March_2020","EB","EB03","9","Red Turf",3
"26637","March_2020","EB","EB03","9","Rubble and Rock",0
"26638","March_2020","EB","EB03","9","Sand",28
"26639","March_2020","EB","EB04","1","Acanthastrea",0
"26640","March_2020","EB","EB04","1","Black Turf",0
"26641","March_2020","EB","EB04","1","Branching Acropora",0
"26642","March_2020","EB","EB04","1","Encrusting Montipora",0
"26643","March_2020","EB","EB04","1","Goniopora",0
"26644","March_2020","EB","EB04","1","Green Turf",0
"26645","March_2020","EB","EB04","1","Macroalgae",1
"26646","March_2020","EB","EB04","1","Other",0
"26647","March_2020","EB","EB04","1","Other Turf",1
"26648","March_2020","EB","EB04","1","Other benthic invertebrates",0
"26649","March_2020","EB","EB04","1","Other hard coral",0
"26650","March_2020","EB","EB04","1","Plating Acropora",0
"26651","March_2020","EB","EB04","1","Plating Montipora",0
"26652","March_2020","EB","EB04","1","Platygyra",0
"26653","March_2020","EB","EB04","1","Pocilloporidae",0
"26654","March_2020","EB","EB04","1","Porites",0
"26655","March_2020","EB","EB04","1","Red Turf",8
"26656","March_2020","EB","EB04","1","Rubble and Rock",0
"26657","March_2020","EB","EB04","1","Sand",90
"26658","March_2020","EB","EB04","10","Acanthastrea",0
"26659","March_2020","EB","EB04","10","Black Turf",0
"26660","March_2020","EB","EB04","10","Branching Acropora",0
"26661","March_2020","EB","EB04","10","Encrusting Montipora",0
"26662","March_2020","EB","EB04","10","Goniopora",0
"26663","March_2020","EB","EB04","10","Green Turf",2
"26664","March_2020","EB","EB04","10","Macroalgae",2
"26665","March_2020","EB","EB04","10","Other",0
"26666","March_2020","EB","EB04","10","Other Turf",8
"26667","March_2020","EB","EB04","10","Other benthic invertebrates",0
"26668","March_2020","EB","EB04","10","Other hard coral",0
"26669","March_2020","EB","EB04","10","Plating Acropora",0
"26670","March_2020","EB","EB04","10","Plating Montipora",0
"26671","March_2020","EB","EB04","10","Platygyra",0
"26672","March_2020","EB","EB04","10","Pocilloporidae",0
"26673","March_2020","EB","EB04","10","Porites",0
"26674","March_2020","EB","EB04","10","Red Turf",0
"26675","March_2020","EB","EB04","10","Rubble and Rock",0
"26676","March_2020","EB","EB04","10","Sand",88
"26677","March_2020","EB","EB04","2","Acanthastrea",0
"26678","March_2020","EB","EB04","2","Black Turf",0
"26679","March_2020","EB","EB04","2","Branching Acropora",0
"26680","March_2020","EB","EB04","2","Encrusting Montipora",0
"26681","March_2020","EB","EB04","2","Goniopora",9
"26682","March_2020","EB","EB04","2","Green Turf",1
"26683","March_2020","EB","EB04","2","Macroalgae",8
"26684","March_2020","EB","EB04","2","Other",0
"26685","March_2020","EB","EB04","2","Other Turf",1
"26686","March_2020","EB","EB04","2","Other benthic invertebrates",0
"26687","March_2020","EB","EB04","2","Other hard coral",15
"26688","March_2020","EB","EB04","2","Plating Acropora",0
"26689","March_2020","EB","EB04","2","Plating Montipora",0
"26690","March_2020","EB","EB04","2","Platygyra",0
"26691","March_2020","EB","EB04","2","Pocilloporidae",0
"26692","March_2020","EB","EB04","2","Porites",0
"26693","March_2020","EB","EB04","2","Red Turf",14
"26694","March_2020","EB","EB04","2","Rubble and Rock",0
"26695","March_2020","EB","EB04","2","Sand",52
"26696","March_2020","EB","EB04","3","Acanthastrea",0
"26697","March_2020","EB","EB04","3","Black Turf",0
"26698","March_2020","EB","EB04","3","Branching Acropora",0
"26699","March_2020","EB","EB04","3","Encrusting Montipora",12
"26700","March_2020","EB","EB04","3","Goniopora",0
"26701","March_2020","EB","EB04","3","Green Turf",1
"26702","March_2020","EB","EB04","3","Macroalgae",6
"26703","March_2020","EB","EB04","3","Other",0
"26704","March_2020","EB","EB04","3","Other Turf",2
"26705","March_2020","EB","EB04","3","Other benthic invertebrates",0
"26706","March_2020","EB","EB04","3","Other hard coral",0
"26707","March_2020","EB","EB04","3","Plating Acropora",0
"26708","March_2020","EB","EB04","3","Plating Montipora",0
"26709","March_2020","EB","EB04","3","Platygyra",30
"26710","March_2020","EB","EB04","3","Pocilloporidae",0
"26711","March_2020","EB","EB04","3","Porites",0
"26712","March_2020","EB","EB04","3","Red Turf",29
"26713","March_2020","EB","EB04","3","Rubble and Rock",0
"26714","March_2020","EB","EB04","3","Sand",20
"26715","March_2020","EB","EB04","4","Acanthastrea",0
"26716","March_2020","EB","EB04","4","Black Turf",0
"26717","March_2020","EB","EB04","4","Branching Acropora",0
"26718","March_2020","EB","EB04","4","Encrusting Montipora",26
"26719","March_2020","EB","EB04","4","Goniopora",0
"26720","March_2020","EB","EB04","4","Green Turf",0
"26721","March_2020","EB","EB04","4","Macroalgae",1
"26722","March_2020","EB","EB04","4","Other",0
"26723","March_2020","EB","EB04","4","Other Turf",1
"26724","March_2020","EB","EB04","4","Other benthic invertebrates",0
"26725","March_2020","EB","EB04","4","Other hard coral",0
"26726","March_2020","EB","EB04","4","Plating Acropora",0
"26727","March_2020","EB","EB04","4","Plating Montipora",13
"26728","March_2020","EB","EB04","4","Platygyra",0
"26729","March_2020","EB","EB04","4","Pocilloporidae",0
"26730","March_2020","EB","EB04","4","Porites",0
"26731","March_2020","EB","EB04","4","Red Turf",24
"26732","March_2020","EB","EB04","4","Rubble and Rock",0
"26733","March_2020","EB","EB04","4","Sand",35
"26734","March_2020","EB","EB04","5","Acanthastrea",0
"26735","March_2020","EB","EB04","5","Black Turf",0
"26736","March_2020","EB","EB04","5","Branching Acropora",0
"26737","March_2020","EB","EB04","5","Encrusting Montipora",0
"26738","March_2020","EB","EB04","5","Goniopora",0
"26739","March_2020","EB","EB04","5","Green Turf",0
"26740","March_2020","EB","EB04","5","Macroalgae",6
"26741","March_2020","EB","EB04","5","Other",0
"26742","March_2020","EB","EB04","5","Other Turf",1
"26743","March_2020","EB","EB04","5","Other benthic invertebrates",0
"26744","March_2020","EB","EB04","5","Other hard coral",0
"26745","March_2020","EB","EB04","5","Plating Acropora",12
"26746","March_2020","EB","EB04","5","Plating Montipora",63
"26747","March_2020","EB","EB04","5","Platygyra",0
"26748","March_2020","EB","EB04","5","Pocilloporidae",0
"26749","March_2020","EB","EB04","5","Porites",0
"26750","March_2020","EB","EB04","5","Red Turf",6
"26751","March_2020","EB","EB04","5","Rubble and Rock",0
"26752","March_2020","EB","EB04","5","Sand",12
"26753","March_2020","EB","EB04","6","Acanthastrea",0
"26754","March_2020","EB","EB04","6","Black Turf",0
"26755","March_2020","EB","EB04","6","Branching Acropora",1
"26756","March_2020","EB","EB04","6","Encrusting Montipora",0
"26757","March_2020","EB","EB04","6","Goniopora",0
"26758","March_2020","EB","EB04","6","Green Turf",1
"26759","March_2020","EB","EB04","6","Macroalgae",1
"26760","March_2020","EB","EB04","6","Other",0
"26761","March_2020","EB","EB04","6","Other Turf",1
"26762","March_2020","EB","EB04","6","Other benthic invertebrates",0
"26763","March_2020","EB","EB04","6","Other hard coral",0
"26764","March_2020","EB","EB04","6","Plating Acropora",69
"26765","March_2020","EB","EB04","6","Plating Montipora",0
"26766","March_2020","EB","EB04","6","Platygyra",0
"26767","March_2020","EB","EB04","6","Pocilloporidae",0
"26768","March_2020","EB","EB04","6","Porites",0
"26769","March_2020","EB","EB04","6","Red Turf",24
"26770","March_2020","EB","EB04","6","Rubble and Rock",0
"26771","March_2020","EB","EB04","6","Sand",3
"26772","March_2020","EB","EB04","7","Acanthastrea",0
"26773","March_2020","EB","EB04","7","Black Turf",1
"26774","March_2020","EB","EB04","7","Branching Acropora",0
"26775","March_2020","EB","EB04","7","Encrusting Montipora",14
"26776","March_2020","EB","EB04","7","Goniopora",0
"26777","March_2020","EB","EB04","7","Green Turf",0
"26778","March_2020","EB","EB04","7","Macroalgae",15
"26779","March_2020","EB","EB04","7","Other",0
"26780","March_2020","EB","EB04","7","Other Turf",0
"26781","March_2020","EB","EB04","7","Other benthic invertebrates",2
"26782","March_2020","EB","EB04","7","Other hard coral",9
"26783","March_2020","EB","EB04","7","Plating Acropora",6
"26784","March_2020","EB","EB04","7","Plating Montipora",0
"26785","March_2020","EB","EB04","7","Platygyra",0
"26786","March_2020","EB","EB04","7","Pocilloporidae",0
"26787","March_2020","EB","EB04","7","Porites",1
"26788","March_2020","EB","EB04","7","Red Turf",35
"26789","March_2020","EB","EB04","7","Rubble and Rock",0
"26790","March_2020","EB","EB04","7","Sand",17
"26791","March_2020","EB","EB04","8","Acanthastrea",0
"26792","March_2020","EB","EB04","8","Black Turf",0
"26793","March_2020","EB","EB04","8","Branching Acropora",14
"26794","March_2020","EB","EB04","8","Encrusting Montipora",0
"26795","March_2020","EB","EB04","8","Goniopora",0
"26796","March_2020","EB","EB04","8","Green Turf",0
"26797","March_2020","EB","EB04","8","Macroalgae",1
"26798","March_2020","EB","EB04","8","Other",0
"26799","March_2020","EB","EB04","8","Other Turf",0
"26800","March_2020","EB","EB04","8","Other benthic invertebrates",0
"26801","March_2020","EB","EB04","8","Other hard coral",0
"26802","March_2020","EB","EB04","8","Plating Acropora",55
"26803","March_2020","EB","EB04","8","Plating Montipora",14
"26804","March_2020","EB","EB04","8","Platygyra",0
"26805","March_2020","EB","EB04","8","Pocilloporidae",0
"26806","March_2020","EB","EB04","8","Porites",0
"26807","March_2020","EB","EB04","8","Red Turf",6
"26808","March_2020","EB","EB04","8","Rubble and Rock",0
"26809","March_2020","EB","EB04","8","Sand",10
"26810","March_2020","EB","EB04","9","Acanthastrea",0
"26811","March_2020","EB","EB04","9","Black Turf",0
"26812","March_2020","EB","EB04","9","Branching Acropora",2
"26813","March_2020","EB","EB04","9","Encrusting Montipora",0
"26814","March_2020","EB","EB04","9","Goniopora",0
"26815","March_2020","EB","EB04","9","Green Turf",0
"26816","March_2020","EB","EB04","9","Macroalgae",8
"26817","March_2020","EB","EB04","9","Other",0
"26818","March_2020","EB","EB04","9","Other Turf",3
"26819","March_2020","EB","EB04","9","Other benthic invertebrates",0
"26820","March_2020","EB","EB04","9","Other hard coral",0
"26821","March_2020","EB","EB04","9","Plating Acropora",0
"26822","March_2020","EB","EB04","9","Plating Montipora",0
"26823","March_2020","EB","EB04","9","Platygyra",0
"26824","March_2020","EB","EB04","9","Pocilloporidae",0
"26825","March_2020","EB","EB04","9","Porites",0
"26826","March_2020","EB","EB04","9","Red Turf",1
"26827","March_2020","EB","EB04","9","Rubble and Rock",1
"26828","March_2020","EB","EB04","9","Sand",85
"26829","March_2020","EB","EB05","1","Acanthastrea",1
"26830","March_2020","EB","EB05","1","Black Turf",2
"26831","March_2020","EB","EB05","1","Branching Acropora",0
"26832","March_2020","EB","EB05","1","Encrusting Montipora",0
"26833","March_2020","EB","EB05","1","Goniopora",0
"26834","March_2020","EB","EB05","1","Green Turf",0
"26835","March_2020","EB","EB05","1","Macroalgae",42
"26836","March_2020","EB","EB05","1","Other",0
"26837","March_2020","EB","EB05","1","Other Turf",5
"26838","March_2020","EB","EB05","1","Other benthic invertebrates",0
"26839","March_2020","EB","EB05","1","Other hard coral",0
"26840","March_2020","EB","EB05","1","Plating Acropora",0
"26841","March_2020","EB","EB05","1","Plating Montipora",0
"26842","March_2020","EB","EB05","1","Platygyra",0
"26843","March_2020","EB","EB05","1","Pocilloporidae",0
"26844","March_2020","EB","EB05","1","Porites",0
"26845","March_2020","EB","EB05","1","Red Turf",36
"26846","March_2020","EB","EB05","1","Rubble and Rock",0
"26847","March_2020","EB","EB05","1","Sand",14
"26848","March_2020","EB","EB05","10","Acanthastrea",0
"26849","March_2020","EB","EB05","10","Black Turf",0
"26850","March_2020","EB","EB05","10","Branching Acropora",9
"26851","March_2020","EB","EB05","10","Encrusting Montipora",0
"26852","March_2020","EB","EB05","10","Goniopora",0
"26853","March_2020","EB","EB05","10","Green Turf",0
"26854","March_2020","EB","EB05","10","Macroalgae",17
"26855","March_2020","EB","EB05","10","Other",0
"26856","March_2020","EB","EB05","10","Other Turf",7
"26857","March_2020","EB","EB05","10","Other benthic invertebrates",0
"26858","March_2020","EB","EB05","10","Other hard coral",0
"26859","March_2020","EB","EB05","10","Plating Acropora",0
"26860","March_2020","EB","EB05","10","Plating Montipora",0
"26861","March_2020","EB","EB05","10","Platygyra",0
"26862","March_2020","EB","EB05","10","Pocilloporidae",0
"26863","March_2020","EB","EB05","10","Porites",0
"26864","March_2020","EB","EB05","10","Red Turf",42
"26865","March_2020","EB","EB05","10","Rubble and Rock",1
